model,SEN,SPE,PPV,NPV,AUC,ACC,BRIER,SEN_SE,SPE_SE,PPV_SE,NPV_SE,AUC_SE,ACC_SE,BRIER_SE
diagnosis ~ range + iqr + median + se + Gender + (1|study),0.613728230919721,0.5467589720323488,0.5805513033021478,0.5855795384923635,0.5802436014760349,0.5789261408029754,0.24502455367269618,0.04943173558167796,0.04768001585209517,0.019609524517649763,0.02763017766780379,0.02086069692040876,0.02104666765238095,0.005609285941393073
diagnosis ~ range + iqr + mean_abs + coef_var + se + (1|study),0.6854100149472006,0.5117145830170616,0.5875928440785324,0.6260448173574031,0.5985622989821311,0.598531158234667,0.23114467330200758,0.05870756113568324,0.04245143334993711,0.022500395024963864,0.051249497015883404,0.030726261754094118,0.029809254932029437,0.009304393240178371
diagnosis ~ range + iqr + mean_abs + coef_var + Gender + (1|study),0.661108178144481,0.4519416451726154,0.5510083304321707,0.5736017441370463,0.5565249116585482,0.5570144039993096,0.24524543002351382,0.04455517041293056,0.03624482223242816,0.008928676303159607,0.02353930732722314,0.009828436759253696,0.009617187526008176,0.0035185537487546076
diagnosis ~ range + iqr + mean_abs + se + Gender + (1|study),0.659079112820695,0.44281024088327986,0.5424104770063206,0.5801455171918882,0.5509446768519873,0.5502385333738794,0.2491802036994984,0.07173198017335261,0.03862240729019775,0.014752500123446356,0.04800797257123673,0.024827169205622623,0.024110830195821796,0.010362601832936729
diagnosis ~ range + iqr + coef_var + se + Gender + (1|study),0.655024861221861,0.5343748951800071,0.5885408443111957,0.6104374393503718,0.5946998782009341,0.5940674457170906,0.2343845385144992,0.048315057256789314,0.03439318270348438,0.00736737225505335,0.025764538784877652,0.010885800462456048,0.010559478486648252,0.006464588896248994
diagnosis ~ range + median + mean_abs + coef_var + se + (1|study),0.6902955734252979,0.49093476119593477,0.5786097084859342,0.6253285941750069,0.5906151673106164,0.590257216517821,0.23376795167232023,0.06262213166404455,0.041464623412252793,0.017397606804599206,0.0535960378279886,0.026968087626795315,0.025931159823318194,0.010069977742141554
diagnosis ~ range + median + mean_abs + coef_var + Gender + (1|study),0.7077769176725627,0.4462986005531928,0.567156904640816,0.6017648156197928,0.5770377591128778,0.5774051965685999,0.2449920917728824,0.03367016600371966,0.04411103281848473,0.01316957166818058,0.012486615152057144,0.009100350584534263,0.009773395100912866,0.002291853749890982
diagnosis ~ range + median + mean_abs + se + Gender + (1|study),0.6569116981214307,0.5574579740673371,0.6047375727766741,0.6195967395566431,0.6071848360943838,0.6061097767717022,0.23826363069391485,0.051330567134250125,0.054219794998688085,0.023308644713587033,0.03237338761405804,0.023706799093268633,0.023739812584989965,0.0067086710075478576
diagnosis ~ range + median + coef_var + se + Gender + (1|study),0.6623875681179118,0.5388895445530417,0.5952880641224677,0.6140189182908264,0.6006385563354767,0.5999119929518327,0.23386095812170288,0.044527780790511895,0.04573461593692885,0.01728182842368211,0.026021554544644755,0.01862893005508279,0.01886660636338594,0.006034881778840878
diagnosis ~ range + mean_abs + coef_var + se + Gender + (1|study),0.6761317641732068,0.5066927974367976,0.5821338048924255,0.6150197743199292,0.5914122808050022,0.5910287624947878,0.2345047978549717,0.05339708463738644,0.037679101760054096,0.011982400131795034,0.0365638414353946,0.01869288407951235,0.018001195837819964,0.007705389930338087
diagnosis ~ iqr + median + mean_abs + coef_var + se + (1|study),0.691641078732684,0.4967503710990088,0.5823338837108274,0.6267202905627083,0.5941957249158464,0.593997330829808,0.23172223641905984,0.058890124948191354,0.040873985828905515,0.01801268150446876,0.051766351459242854,0.027092760781869493,0.026040635061254657,0.009587072370258007
diagnosis ~ iqr + median + mean_abs + coef_var + Gender + (1|study),0.7046503539468034,0.464850962844879,0.5762763996324998,0.6073582366644108,0.5847506583958413,0.5850355985047588,0.24134639004176567,0.033541723427105395,0.05181680836610855,0.018356438702282627,0.004979711922512261,0.010812963708766304,0.011776235739080624,0.0033129150973182173
diagnosis ~ iqr + median + mean_abs + se + Gender + (1|study),0.668400668709666,0.4977428202497691,0.5756570030200702,0.6012287664163436,0.5830717444797175,0.5826203817829658,0.2409404505079768,0.05150855852076736,0.04601365840954827,0.0174026664972196,0.032864668487086586,0.02227043809453995,0.022059459330562962,0.004848146028359534
diagnosis ~ iqr + median + coef_var + se + Gender + (1|study),0.6563264611453494,0.5370805657749441,0.5925091818731518,0.6081938220577502,0.5967035134601467,0.5962003418101968,0.23278742084983114,0.044255647896509466,0.04765672400961313,0.01998216596754587,0.028081514705617774,0.021579357141569142,0.021628326003362966,0.005795543005510459
diagnosis ~ iqr + mean_abs + coef_var + se + Gender + (1|study),0.665962361221861,0.5323643472968265,0.5911858816794944,0.6207239538885109,0.59916335425934375,0.5985880137786999,0.23036298569252006,0.0572926362509183,0.03895099000160949,0.011826011747876864,0.038163166276445254,0.019535303286074633,0.018826610274928945,0.008403877399940264
diagnosis ~ median + mean_abs + coef_var + se + Gender + (1|study),0.6818119576393754,0.5247415599666431,0.5960121983150724,0.6208889168844921,0.6032767588030092,0.6029856380907647,0.2327256116001099,0.042547255423245674,0.0494221014365454,0.020269007042032078,0.030461738822704826,0.0222103662833873,0.021963804994578808,0.00650736403192743
diagnosis ~ mean + sd + range + iqr + median + mean_abs + (1|study),0.6383014750271987,0.5151047421413681,0.5711643727900255,0.5978999781992588,0.5767031085842834,0.5759163678368366,0.24459689846781799,0.0644555764363199,0.04153926956801223,0.021941874697944893,0.051381799755747415,0.028823497600769507,0.02818281027055093,0.00776520271541956
diagnosis ~ mean + sd + range + iqr + median + coef_var + (1|study),0.6631484316738605,0.5076394260158646,0.5757541607419507,0.6068389401788699,0.5853939288448625,0.5849929158719498,0.24181118185881298,0.0514220098275817,0.02050461129908494,0.015387553254342929,0.04342704283849696,0.0242946981400497,0.02352671087488517,0.00755316214511001
diagnosis ~ mean + sd + range + iqr + median + se + (1|study),0.6080668324283228,0.5652552191349689,0.5914088460383761,0.5945503474488981,0.5866610257816458,0.5855888890194909,0.24302946477113643,0.06514656132266498,0.06235222655286238,0.03872093110296562,0.04299236808165977,0.0342439939673456,0.034333990741517335,0.009299741774981295
diagnosis ~ mean + sd + range + iqr + median + Gender + (1|study),0.6282604287393021,0.5238042031688703,0.5743377661530815,0.5830374999770995,0.5760323159540862,0.5750631438399392,0.245792381521591,0.040185486857909604,0.04322543702388331,0.01692892678476487,0.02111332306920634,0.015848593829158705,0.015929330371681327,0.00347956578883332
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var + (1|study),0.670468201687129,0.5123023824792403,0.580540995176387,0.6149139477692379,0.5913852920831847,0.5909286918882031,0.2401888180251469,0.053273913636453535,0.021657316643396818,0.016258472077101814,0.042763915266989395,0.024393770730839523,0.023771992761688603,0.008021840000858408
diagnosis ~ mean + sd + range + iqr + mean_abs + se + (1|study),0.6438212504075775,0.5364983028789068,0.5867019621000799,0.6069364848987491,0.5901597766432422,0.5894364843126801,0.24015056060882037,0.060695722668404714,0.05139025632275438,0.027279333354747616,0.045415198387636656,0.030055632732687805,0.029649492760908554,0.009739493129683004
diagnosis ~ mean + sd + range + iqr + mean_abs + Gender + (1|study),0.6357384528436807,0.5039094244281912,0.5659578548723164,0.5801515414943407,0.569823938635936,0.5689224182559355,0.24316705999461447,0.04660449363654331,0.04202726581252688,0.017434861025621553,0.0262860594061467,0.019275258318712327,0.019396657592866493,0.004306626782655649
diagnosis ~ mean + sd + range + iqr + coef_var + se + (1|study),0.6737770252165407,0.5152394542080428,0.5836858137646134,0.6211310139243268,0.5945082397122918,0.5940448363644587,0.23434887122760178,0.057658083188614415,0.029952729771594074,0.017396848711001323,0.048885539475234954,0.026367516300816296,0.02557114062247678,0.00974797121627536
diagnosis ~ mean + sd + range + iqr + coef_var + Gender + (1|study),0.6413852481541983,0.4977150918676581,0.5637104377251948,0.5820072792981804,0.5695501700109282,0.5691645312257727,0.24199048865409337,0.04035285281602146,0.02210945853284181,0.011246123971966008,0.022763194735268107,0.013170342956675282,0.013008367945709837,0.0043692095807226355
diagnosis ~ mean + sd + range + iqr + se + Gender + (1|study),0.6417856930997524,0.5591430613078007,0.6007570304974372,0.6072193783004528,0.6004643772037765,0.5993421495940209,0.24012170646611072,0.04373862255241969,0.054368983322057154,0.02189828857372266,0.02442161338279861,0.019779634253408736,0.019921972810804708,0.005075313229644012
diagnosis ~ mean + sd + range + median + mean_abs + coef_var + (1|study),0.672030701687129,0.5077198905010497,0.5787829493711847,0.6147340434120376,0.5898752960940894,0.5894248474739109,0.23980558112447148,0.05455206398777448,0.022629768559894393,0.016279072241704478,0.04415507153580441,0.024708760346491734,0.02403981566182587,0.007476000922388514
diagnosis ~ mean + sd + range + median + mean_abs + se + (1|study),0.642236313465071,0.537940207735937,0.5870368199813157,0.6060440162907268,0.590088260600504,0.5894083460311523,0.2397045830443268,0.061216399428406544,0.0527284798918664,0.027796745648004877,0.0447804115777236,0.030603745896377234,0.030229519902903217,0.009852680991418786
diagnosis ~ mean + sd + range + median + mean_abs + Gender + (1|study),0.6402272940966629,0.5175610395029232,0.5747458190130506,0.5895776102996547,0.5788941667997931,0.577991555916431,0.2422467826435513,0.0452002200225012,0.04130211926624673,0.01635190642302645,0.025550387576708303,0.01823381770643751,0.018409317579097112,0.003878403574369405
diagnosis ~ mean + sd + range + median + coef_var + se + (1|study),0.6826561627340141,0.5122896156629249,0.5856931041217124,0.6256516528729248,0.5974728891984695,0.5970868984305212,0.23419177952995004,0.05489842567013978,0.028494462893797264,0.014326932291968037,0.04651357677237043,0.023567889519671665,0.0226902720139169,0.009373045359902443
diagnosis ~ mean + sd + range + median + coef_var + Gender + (1|study),0.6370792619295125,0.5072171852031481,0.5674568981057817,0.5839387980005607,0.5721482235663302,0.571514583008202,0.24162502504487954,0.04277199295916623,0.03035662347105487,0.010547914756143103,0.021759000281798547,0.010898214177665065,0.010621932200347432,0.003330314961455579
diagnosis ~ mean + sd + range + median + se + Gender + (1|study),0.6432455471143509,0.5545976067623462,0.5988267574072967,0.6062527283630882,0.5989215769383486,0.5978609193814474,0.2394647335284113,0.044204901598038616,0.05457961034899946,0.022142233034534484,0.02609334476626904,0.020629616633304815,0.020631248181410166,0.004744607585468517
diagnosis ~ mean + sd + range + mean_abs + coef_var + se + (1|study),0.678170453976827,0.5122001444227978,0.5842390276679157,0.6243599267332943,0.5951852991998124,0.5947545816985607,0.23371873645934388,0.05961111314409902,0.03508944216342955,0.014480737175998322,0.04796256063449328,0.023680019809727455,0.022770044751125897,0.01009937423125423
diagnosis ~ mean + sd + range + mean_abs + coef_var + Gender + (1|study),0.6475648048308835,0.5086708837328564,0.5726325531663482,0.5917337375609882,0.57811784428187,0.577487593223211,0.23986136468446148,0.042271081277890955,0.03278981029270242,0.007448322187246982,0.01951959608633357,0.006626949402818256,0.006378438910399111,0.004748392332057923
diagnosis ~ mean + sd + range + mean_abs + se + Gender + (1|study),0.6673789050772057,0.5636278910751631,0.6133291685443042,0.6289650679993039,0.6155033980761844,0.6144238087994945,0.2376881389134394,0.049649822235337725,0.0588233111385106,0.024479932188126226,0.029763981604999726,0.02260895344999401,0.02270446712413605,0.006262263105532123
diagnosis ~ mean + sd + range + coef_var + se + Gender + (1|study),0.6564025691913339,0.5266708151572878,0.5854128300394353,0.6057054426234026,0.5915366921743108,0.5908943186507248,0.23389025735498645,0.04533376725760892,0.038190165072216904,0.013426217277377113,0.026348448913744688,0.016336387098947653,0.016404026663031184,0.0057818927739965754
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var + (1|study),0.7383962065425479,0.4226476944239532,0.5646062906662553,0.6230532502363904,0.5805219504832506,0.5811766350122153,0.23991350263050684,0.046014049233517755,0.02993792740306718,0.004441365636395036,0.03208866613090431,0.012913232981579648,0.011622059050326006,0.004471860967913249
diagnosis ~ mean + sd + iqr + median + mean_abs + se + (1|study),0.6542322489887235,0.5211894738821085,0.5844353054104764,0.6048231881359749,0.587710861435416,0.5872183403018592,0.23925755524863393,0.06125288695630176,0.0608650935003517,0.031045893073579568,0.04696967129875114,0.03380113270230251,0.03332875493854722,0.009083800298568775
diagnosis ~ mean + sd + iqr + median + mean_abs + Gender + (1|study),0.6853787807862292,0.47837687260787837,0.5745431082789867,0.600341225313462,0.5818778266970538,0.5819649462222685,0.243594772791901,0.035625644680296394,0.04799791967494331,0.014154422391834964,0.006428575715411086,0.007790233369387852,0.008720842768547064,0.0026844820549167727
diagnosis ~ mean + sd + iqr + median + coef_var + se + (1|study),0.6766711638074362,0.5029194598994837,0.5780898092468211,0.6174777591502588,0.5897953118534599,0.5895221890143819,0.23377341725293457,0.05894302088258302,0.027432883984406266,0.015704165736012365,0.04986336694855596,0.026981898433717913,0.026008737701700826,0.008881724857229857
diagnosis ~ mean + sd + iqr + median + coef_var + Gender + (1|study),0.6711261973095038,0.42870927362819666,0.5417052990738597,0.5703479418487388,0.551444808966548,0.5509208542120468,0.24320701007449283,0.0486022958259688,0.017050868215900794,0.014972827144868053,0.02636599043451448,0.01629650258679397,0.01852009204210465,0.002342548639359234
diagnosis ~ mean + sd + iqr + median + se + Gender + (1|study),0.6492157108233227,0.527173271992984,0.5856446129178408,0.5981933893444685,0.5881944914081534,0.5872087216530623,0.2395265897125225,0.04469794583294814,0.05326509589088809,0.01903089285971752,0.023537205454345348,0.01842876618158894,0.018636738721672815,0.0037916618983012346
diagnosis ~ mean + sd + iqr + mean_abs + coef_var + se + (1|study),0.682622991570812,0.49852051109338197,0.578869531263203,0.6208060417843027,0.5905717513320969,0.5902060731981695,0.23283568862331744,0.05935430855803074,0.034011263876402235,0.013953058547682019,0.047633954110581446,0.024020819984072656,0.023048050230906694,0.009301787305686985
diagnosis ~ mean + sd + iqr + mean_abs + coef_var + Gender + (1|study),0.693853372361238,0.4551282889045641,0.5642579198205775,0.5986429680684879,0.5744908306329011,0.575148843692554,0.24093156657151787,0.042319670201778535,0.03456361379521872,0.010320069286779004,0.01418014409670514,0.00816752506863847,0.00964219764176769,0.002671986753364918
diagnosis ~ mean + sd + iqr + mean_abs + se + Gender + (1|study),0.6568892611789241,0.5406964196844679,0.5967989796561225,0.6106680831123665,0.598792840431696,0.5978440271022838,0.23761282069512368,0.05127375667919476,0.06015398915963897,0.02622554379893854,0.03469365796220778,0.026964245665923932,0.02684390382984297,0.005180907393021012
diagnosis ~ mean + sd + iqr + coef_var + se + Gender + (1|study),0.6548666071307508,0.5267521078498238,0.5860730457231065,0.6036106654288472,0.5908093574902873,0.5902219345614558,0.23404148692920115,0.04445484973287023,0.043964179683785735,0.015725038249813247,0.025127079161619915,0.016759528418854315,0.016804888727295318,0.0050579861163948
diagnosis ~ mean + sd + median + mean_abs + coef_var + se + (1|study),0.6871042310988936,0.4952099758237992,0.5779078861381169,0.6235611672596726,0.5911571034613464,0.590952600796127,0.23348117966073326,0.062079401228989195,0.029962612535066352,0.016844643314566556,0.05356271631118776,0.02863094847796086,0.02760184300775551,0.009552020193937279
diagnosis ~ mean + sd + median + mean_abs + coef_var + Gender + (1|study),0.7190820697756629,0.42743897333429076,0.5603588162811232,0.6073936828519894,0.5732605215549768,0.5743515636113501,0.24152993896329733,0.04651093955388609,0.033998952410802974,0.008011235300427287,0.01795741615758699,0.007494219784696898,0.008953715494518318,0.00243877573690732
diagnosis ~ mean + sd + median + mean_abs + se + Gender + (1|study),0.6700626821992723,0.5357632233035021,0.5973028514265766,0.6180059612592241,0.6029129527513872,0.6022875247463452,0.23768055415788794,0.0486689817635075,0.05239260944651039,0.023988578067149977,0.03436798810954263,0.0264658399060117,0.026362644904365195,0.005258862913725582
diagnosis ~ mean + sd + median + coef_var + se + Gender + (1|study),0.6652485355456051,0.5221243874681958,0.5872045118180406,0.6094700821895995,0.5936864615069004,0.5932100631432581,0.2342269024601522,0.045260098940133615,0.04188047198699672,0.014688282135609495,0.027079400821191004,0.017005708706877443,0.016906524056637853,0.004928182150691714
diagnosis ~ mean + sd + mean_abs + coef_var + se + Gender + (1|study),0.6712932435748021,0.5234343671762874,0.5907354703895288,0.6144571456265125,0.5973638053755448,0.5970016408146326,0.2340780338970084,0.044422667191996786,0.04366148287192447,0.01416273735840612,0.026599566247047516,0.015604269962983372,0.01519559355464519,0.00597083199669919
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var + (1|study),0.7240386617574421,0.45967455923425937,0.576323455164303,0.631006751279756,0.5918566104958507,0.5918385076388054,0.24194550821403893,0.04809375993645862,0.03422633996777614,0.009026821367356018,0.03225040996478012,0.014235604253520282,0.01367802469327167,0.004775120868072085
diagnosis ~ mean + range + iqr + median + mean_abs + se + (1|study),0.6366072588755056,0.560586858618628,0.5969769110613925,0.6140697452241276,0.5985970587470668,0.5977963285739739,0.24078355376752483,0.0644178863446588,0.051434412389385974,0.03178787779691378,0.05196019816747477,0.03439034278205538,0.03397279515848605,0.010200221979620342
diagnosis ~ mean + range + iqr + median + mean_abs + Gender + (1|study),0.649036956791937,0.4984209315825361,0.5713392947637381,0.5818960575117171,0.5737289441872365,0.5728930843447462,0.2425771490152561,0.036123075381090795,0.052293836867145914,0.01702172092480697,0.015899821176238914,0.01422198936858148,0.014592838119844959,0.002333286215004975
diagnosis ~ mean + range + iqr + median + coef_var + se + (1|study),0.6781044798826177,0.50474286190859885,0.5806354271411259,0.6175589908402515,0.5914236708956083,0.5910116723728782,0.2339121648705252,0.05313882707800623,0.030327461625885805,0.01333198105618918,0.04249778932369684,0.02180102300480961,0.020980250545970667,0.009420607698134282
diagnosis ~ mean + range + iqr + median + coef_var + Gender + (1|study),0.6544402194704235,0.5070851026948128,0.5764613280094646,0.5892833601120586,0.5807626610826182,0.5805147812000823,0.24435228114061103,0.019519398706637773,0.03781092148268384,0.016332937609889714,0.012639389662818046,0.012991059701047343,0.013238666252438946,0.0019260402800022189
diagnosis ~ mean + range + iqr + median + se + Gender + (1|study),0.624082057669399,0.5481836667406256,0.5860580088805535,0.5923019257165599,0.5861328622050123,0.5850013668606184,0.241071263890961,0.04631573982645751,0.047945899758524244,0.01999831904286374,0.027602900244863112,0.02060461798655239,0.020643768488536055,0.005735832335188093
diagnosis ~ mean + range + iqr + mean_abs + coef_var + se + (1|study),0.6798100305239269,0.5047627016156917,0.5809136260967955,0.623990595036005,0.5922863660698092,0.5917780851064408,0.2329873846490649,0.06314671104756649,0.036877272745682775,0.014781361851894886,0.051031578264451684,0.024886970438552487,0.02392931702171416,0.009650634514130164
diagnosis ~ mean + range + iqr + mean_abs + coef_var + Gender + (1|study),0.6590420726973079,0.5042509647166277,0.5770661843332651,0.5928578643578644,0.5816465187069677,0.5812157555057794,0.24202308119409544,0.031092262245360672,0.04353073149171142,0.013607655978069434,0.008923206690656708,0.00801726190887464,0.008471803136251385,0.0022839727719464365
diagnosis ~ mean + range + iqr + mean_abs + se + Gender + (1|study),0.6495884273801722,0.5681507314188989,0.6082529534703448,0.6196413157128593,0.6088695793995356,0.6077389031652474,0.23895095875221015,0.04974181636788777,0.053241661102809396,0.02285146253930282,0.031204239545873237,0.021506851022016327,0.021391387670725882,0.0067376538689741744
diagnosis ~ mean + range + iqr + coef_var + se + Gender + (1|study),0.6520015387061471,0.532781080530659,0.5882253192607706,0.6032818348988563,0.592391309618403,0.591648972348528,0.23428467851412418,0.04265535004511873,0.04535058276499292,0.01765508089828091,0.02561470038618956,0.01896128442143092,0.019169160019506287,0.005715100186032364
diagnosis ~ mean + range + median + mean_abs + coef_var + se + (1|study),0.6888249851900038,0.506068093055059,0.5852801637614693,0.6309780915638069,0.5974465391225314,0.5970588920441574,0.2337399267124721,0.06267737119406828,0.039798432605998725,0.01814157471024625,0.054364058896328796,0.02799371751173715,0.026998381090942835,0.010034727022274547
diagnosis ~ mean + range + median + mean_abs + coef_var + Gender + (1|study),0.6829072970909454,0.4968036745241183,0.5825655659175555,0.6057781738041454,0.5898554858075319,0.5894697461394383,0.24325866373449273,0.028598144299031805,0.04650520051696009,0.01655731528303406,0.007236374266804749,0.010661153807331484,0.011467410671487639,0.0019251078182112443
diagnosis ~ mean + range + median + mean_abs + se + Gender + (1|study),0.6494848128936553,0.5650029264706747,0.6068602312261537,0.6174289368568545,0.607243869682165,0.6061210838725615,0.23813269845984883,0.05097166409249702,0.056712691733337615,0.024282205374010882,0.031165600011888193,0.023494778604387926,0.023527115462130883,0.00644175744334043
diagnosis ~ mean + range + median + coef_var + se + Gender + (1|study),0.6639832392811139,0.5281777757017381,0.5897676073612397,0.6108611579593495,0.5960805074914259,0.5954172908896247,0.23413081909344835,0.04451098459899623,0.04327768676265199,0.016711158120834346,0.02721279649080896,0.018883920836471987,0.018993949566429004,0.005869211234051249
diagnosis ~ mean + range + mean_abs + coef_var + se + Gender + (1|study),0.6653874851900038,0.5388777508803637,0.5967393048395079,0.6165826414050145,0.6021326180351837,0.6014301984219209,0.233877665307854,0.04668686186839915,0.04815845648843488,0.01800891794834595,0.027051354065009574,0.019322292563672634,0.019496959152208483,0.006745566929415697
diagnosis ~ mean + iqr + median + mean_abs + coef_var + se + (1|study),0.684155452903405,0.5012135598082899,0.5811203711009937,0.6242580702834437,0.5926845063558475,0.5924422160497872,0.2319074890295916,0.06261689805254272,0.04027773567436022,0.019100123138590278,0.0539345605019617,0.0289827424454204,0.027971653374019835,0.009849978997906808
diagnosis ~ mean + iqr + median + mean_abs + coef_var + Gender + (1|study),0.6970876515704245,0.4735647932699208,0.5767823127271038,0.605903660549854,0.5853262224201727,0.5857586739787793,0.24207492711685094,0.03239054742478274,0.04768265284662959,0.016024497072635698,0.007128604614754013,0.010481373298397566,0.01143199266484581,0.0027043187764355233
diagnosis ~ mean + iqr + median + mean_abs + se + Gender + (1|study),0.6654702264597733,0.4948400114590769,0.5727004886710851,0.5987767315925412,0.5801551189594251,0.5796126270067995,0.24162805442030927,0.05363011854824718,0.044592155482348544,0.01568348805140629,0.03312989964533832,0.021154222604489206,0.020929390470646743,0.004801526564122714
diagnosis ~ mean + iqr + median + coef_var + se + Gender + (1|study),0.6548666071307508,0.5265667633267466,0.5862707329488289,0.6025615306195181,0.5907166852287488,0.5901904222852552,0.23376166897363732,0.04445484973287023,0.04700408409090373,0.019611994629753125,0.028376973480492396,0.021446957861365315,0.021485458597748093,0.005314510512220492
diagnosis ~ mean + iqr + mean_abs + coef_var + se + Gender + (1|study),0.6565061836778507,0.5369368469533274,0.5930840547178065,0.6080685966297834,0.596721515315589,0.5961835765771102,0.2324287233362421,0.04581893058645142,0.051514877189791766,0.022219247433660497,0.031289792247575186,0.02427835078994859,0.02421087901699248,0.00598601340047894
diagnosis ~ mean + median + mean_abs + coef_var + se + Gender + (1|study),0.6773884902116821,0.5215919536674305,0.5927773916904352,0.6164383770029177,0.5994902219395564,0.5991919762818357,0.23340126950862863,0.04463297396204405,0.05047006368537778,0.02135502247898161,0.033263598639961964,0.024227376090390353,0.023894853469162734,0.006404431814671894
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var + (1|study),0.6765088087194155,0.5121975024413482,0.5824509456388014,0.6196327689026804,0.5943531555803818,0.593973614915543,0.24023354702072558,0.05385009568618609,0.019092001771955754,0.016457584027570263,0.04539286998623989,0.02577603381523712,0.025073713667284135,0.008003460861563038
diagnosis ~ sd + range + iqr + median + mean_abs + se + (1|study),0.6482993574398641,0.5287888188032221,0.5843135017802927,0.6065126283006288,0.5885440881215431,0.5878671403720274,0.24036026195084248,0.06215304926471544,0.053682874102236676,0.029751903245462608,0.04706133689031914,0.032778104148827536,0.03239863598116019,0.00994058455382018
diagnosis ~ sd + range + iqr + median + mean_abs + Gender + (1|study),0.6401394833288675,0.5053757448379286,0.5679266771083222,0.5845101140103526,0.572757614083398,0.5719875464586168,0.24300035644943366,0.04432312516321039,0.03556359133086665,0.012751943148386765,0.023761295933151495,0.014900319304393646,0.014939241268637993,0.0046584071885366765
diagnosis ~ sd + range + iqr + median + coef_var + se + (1|study),0.6767845440135332,0.5061459155587944,0.5805446546644368,0.6188396487203806,0.5914652297861638,0.5910227864800784,0.23473813098000132,0.05598541265743168,0.030605201515159604,0.01679404303720979,0.04784369776086722,0.02531067883170978,0.024488717555273518,0.009741090809009288
diagnosis ~ sd + range + iqr + median + coef_var + Gender + (1|study),0.6488045316570731,0.4993215283970353,0.5679384150366632,0.587328626928627,0.5740630300270542,0.5736392211062986,0.24223572344173278,0.03964009911037974,0.027640462032020034,0.009908668746817083,0.019836922411538723,0.010554360819277388,0.01060299924447571,0.004552431150496748
diagnosis ~ sd + range + iqr + median + se + Gender + (1|study),0.631666228487169,0.5411377258304042,0.5854746742890692,0.5951986649895806,0.5864019771587866,0.5849588675232947,0.2444888341320408,0.05339778389467678,0.053626730747199786,0.019780320087770704,0.02776959673532672,0.020207391233853803,0.020515927733155238,0.005203570434308104
diagnosis ~ sd + range + iqr + mean_abs + coef_var + se + (1|study),0.6750163838105353,0.5178014059813631,0.5866344481750164,0.6213343419602928,0.5964088948959493,0.5963037864114542,0.231747217061441,0.05709791835609298,0.03799415075190269,0.02069891751029206,0.05018099159866318,0.02887561532517923,0.027953969795283543,0.00973406995010655
diagnosis ~ sd + range + iqr + mean_abs + coef_var + Gender + (1|study),0.6486901829498607,0.5022441768948204,0.5688689967004766,0.5901564310995842,0.5754671799223405,0.5751034930921266,0.24165577656997647,0.04587056727033888,0.028497737371888918,0.00786853214616237,0.02375273683764201,0.01206246119234569,0.011925459743564619,0.005839989155199138
diagnosis ~ sd + range + iqr + mean_abs + se + Gender + (1|study),0.6526677262337898,0.46738239931835224,0.5508581100415672,0.586810598665242,0.560025062776071,0.5592810990079194,0.2475693739855744,0.07030095613920734,0.03434759461455315,0.016475807042803825,0.04763152297189752,0.02590843349928391,0.025566904357300715,0.008943008760067773
diagnosis ~ sd + range + iqr + coef_var + se + Gender + (1|study),0.658024778293953,0.535811383560962,0.5896870504980325,0.6139231970345119,0.5969180809274575,0.5962488782607248,0.23490098092354014,0.05124847980002806,0.03373368475510412,0.010414878705599647,0.02946033277855803,0.01552398937009956,0.01540921568493446,0.006463647027827501
diagnosis ~ sd + range + median + mean_abs + coef_var + se + (1|study),0.6827512069945151,0.5075480084884628,0.5839239592786485,0.6260039039770497,0.595149607741489,0.5947775207891024,0.23416310435796872,0.06062715885081937,0.038370968914837204,0.016718213576204545,0.05135801655296735,0.02611923910726345,0.025129982774674393,0.010175687350073683
diagnosis ~ sd + range + median + mean_abs + coef_var + Gender + (1|study),0.6489434813014718,0.5102402828294975,0.5746470201454044,0.5930427213178382,0.5795918820654846,0.5788975408883736,0.24003516561863678,0.04489516468124576,0.039999700039218,0.00856305121570058,0.01755312463837693,0.006366343884391375,0.006639801252564967,0.004645560381114975
diagnosis ~ sd + range + median + mean_abs + se + Gender + (1|study),0.6656294490519988,0.5529016989928419,0.6055439453661497,0.6219015622195591,0.6092655740224203,0.6083511188143059,0.23823812150988075,0.04657241326770345,0.05344152817249175,0.02328531772438574,0.0304065636733331,0.023521387856043192,0.023614429842485303,0.006374504699114783
diagnosis ~ sd + range + median + coef_var + se + Gender + (1|study),0.6549427151767353,0.5328036947323777,0.5878162005682994,0.6082237897686817,0.5938732049545564,0.5931530097564792,0.23430018858439916,0.04763863131976802,0.03793497105625462,0.013336733109817523,0.02772057274957689,0.016821151517434685,0.01688807267829506,0.005919275118772122
diagnosis ~ sd + range + mean_abs + coef_var + se + Gender + (1|study),0.6609915242028429,0.5417535145600094,0.5942764908590538,0.6187874253519803,0.6013725193814261,0.6007895196025115,0.23445631046492185,0.051579689067719654,0.034553024825403934,0.007961866274723183,0.029457667848839526,0.014102526598298401,0.0137185016848203,0.0074385430669784754
