model,SEN,SPE,PPV,NPV,AUC,ACC,SEN_SE,SPE_SE,PPV_SE,NPV_SE,AUC_SE,ACC_SE
diagnosis ~ mean + sd + range + median + mean_abs + Gender + (1|ID) + (1|study),0.21608354996820087,0.18179300431471182,0.206917573916984,0.17356935910611734,0.8010617228585436,0.19829195083770693,0.04836162378769944,0.06729672970458626,0.0337231900552347,0.04927723979974237,0.03865700433659354,0.038137152555524696
diagnosis ~ mean + sd + range + median + coef_var + se + (1|ID) + (1|study),0.16823345598323847,0.19287635667610906,0.17511325824302923,0.18465041841638105,0.8194450936703263,0.18070247577696824,0.030148579112876037,0.04006067794256709,0.03069024699789788,0.03631998626980741,0.03297311601487206,0.032968034090762724
diagnosis ~ mean + sd + range + median + coef_var + Gender + (1|ID) + (1|study),0.20559040534192932,0.19086212741125325,0.19901829146881003,0.17805388094531488,0.8017737336234086,0.1975200799719172,0.0497433305292063,0.07131381344442697,0.03305849548817546,0.0499653667085217,0.03865738372192428,0.038061411488364214
diagnosis ~ mean + sd + range + median + se + Gender + (1|ID) + (1|study),0.22986718217828814,0.21857668674158465,0.2244771636195563,0.20534894455332328,0.7757780655400637,0.2231968835189971,0.05448321816277465,0.07410040883388645,0.03747478744174882,0.048135798597721643,0.04132822898819316,0.04083860184937782
diagnosis ~ mean + sd + range + mean_abs + coef_var + se + (1|ID) + (1|study),0.16976688581694682,0.19281670504165427,0.17705443741841392,0.18462395514452096,0.8187082045706994,0.1814572565208484,0.022763684570328936,0.03824491229375152,0.02476951405545531,0.03474671540223728,0.029361428012886763,0.029266004807250272
diagnosis ~ mean + sd + range + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.20709416474042555,0.18943923405396484,0.19903131627730558,0.1768948229486401,0.8017333006028048,0.19746582159883394,0.050814659204945066,0.06975309573671101,0.03278315063243912,0.04796217531620776,0.03684438199371692,0.03628049707215818
diagnosis ~ mean + sd + range + mean_abs + se + Gender + (1|ID) + (1|study),0.231283130808989,0.20783967413022286,0.22269676611875666,0.19820838030025228,0.7804385975303941,0.21861945991335496,0.05192146710824186,0.06772845990580444,0.03406050054116667,0.04525235127041392,0.03715316400287724,0.036663546289175765
diagnosis ~ mean + sd + range + coef_var + se + Gender + (1|ID) + (1|study),0.22224573920040547,0.23073673764652125,0.21994134106147364,0.21338544706164275,0.7735087615765367,0.2254270455068186,0.05207042947567725,0.07115186215559577,0.03321240002019495,0.044660908462340373,0.03639815383795737,0.035916211748636344
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var + (1|ID) + (1|study),0.15861335962544834,0.17411521987538625,0.15807462877065576,0.16618907348493775,0.8336357102495827,0.16717911235252908,0.048014802555552245,0.04723747032193741,0.04015439591882686,0.04112112317673016,0.035341850071804126,0.03526382705486617
diagnosis ~ mean + sd + iqr + median + mean_abs + se + (1|ID) + (1|study),0.13651495870149827,0.212415026961048,0.14806442467674252,0.1927019565806387,0.8255350071687269,0.17462458175170667,0.03409569523546538,0.043283865034924505,0.03267591792212579,0.03532197481265737,0.03158573777219033,0.03158883092490711
diagnosis ~ mean + sd + iqr + median + mean_abs + Gender + (1|ID) + (1|study),0.23511629176257517,0.1667689834028075,0.219871259093092,0.16185821318429147,0.7990573624173086,0.20063226177434917,0.04133706229219301,0.06759932069535471,0.02520959800872951,0.04840297192887589,0.03344907428762819,0.032744550845472384
diagnosis ~ mean + sd + iqr + median + coef_var + se + (1|ID) + (1|study),0.17428166474042556,0.2064574995873457,0.18128388503170495,0.1966969178253601,0.8096304178361143,0.1905462793169491,0.0389222164182171,0.0423223504080372,0.03660609582956837,0.03851395771505518,0.03662595011420491,0.036672219769344254
diagnosis ~ mean + sd + iqr + median + coef_var + Gender + (1|ID) + (1|study),0.2215044121278938,0.18613591661144593,0.2095051394208349,0.17221954425527297,0.7961798356303301,0.20346131412039756,0.044828567351483675,0.07658698517256256,0.0244586579421541,0.05400391514460736,0.03290739792317601,0.03192656637095034
diagnosis ~ mean + sd + iqr + median + se + Gender + (1|ID) + (1|study),0.2328348965882934,0.21716641526432529,0.22569817650380308,0.20357629893205034,0.7749993440736906,0.2239684954435458,0.05410726199155662,0.07410648621512987,0.03479905496257404,0.04681212864964504,0.03844736147900678,0.03790610911525153
diagnosis ~ mean + sd + iqr + mean_abs + coef_var + se + (1|ID) + (1|study),0.168354437914236,0.20811456857312544,0.17640297324507848,0.19730399050790456,0.8117654967563193,0.1882704980892852,0.03754013483420895,0.039063783195597196,0.03605605547888532,0.03571433024360775,0.03514889204670059,0.03525265318165866
diagnosis ~ mean + sd + iqr + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.22747554433798106,0.17883137209691582,0.21334979718772365,0.1686387229570657,0.7968465417825515,0.2027544908460683,0.043555130537594716,0.07207521036273902,0.022374758544728514,0.0484460947882691,0.030115688212427962,0.029235749666829257
diagnosis ~ mean + sd + iqr + mean_abs + se + Gender + (1|ID) + (1|study),0.22981254257369485,0.21116463263082302,0.22120637525561568,0.19937431865519412,0.779511412397741,0.21941394498086336,0.05396592989921361,0.06905496260508047,0.03443763123815621,0.04355871414309908,0.03600568528235029,0.035562533463191395
diagnosis ~ mean + sd + iqr + coef_var + se + Gender + (1|ID) + (1|study),0.2296691237001908,0.23084161768441339,0.22614233584673993,0.2140048212133387,0.7697446293076979,0.22917521997106918,0.050354352864103585,0.07139580601121644,0.029934445538093723,0.04393935511633504,0.034106419021065745,0.033596104230874904
diagnosis ~ mean + sd + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.16975205059934076,0.2019943108780646,0.17790877868089128,0.19217520619920564,0.8141268192612973,0.18603162617155394,0.028947197495581216,0.038431066724941856,0.029323642194652572,0.03477800066838903,0.03132604149656168,0.031312918666429594
diagnosis ~ mean + sd + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.22611833630878397,0.18486117298510196,0.21332883689647614,0.17504869316147512,0.794510245353057,0.2050674403249059,0.045243326546392335,0.07096085008245974,0.024864784034871776,0.04829313683550705,0.031814344486435026,0.031004574334371985
diagnosis ~ mean + sd + median + mean_abs + se + Gender + (1|ID) + (1|study),0.23419873784127557,0.22164500034826118,0.22749163726435237,0.21024006914639054,0.7720781309052316,0.22691640181923775,0.05255279771247742,0.06646626497861904,0.03357942525587425,0.04263430574589601,0.03545983534383929,0.03504014962771023
diagnosis ~ mean + sd + median + coef_var + se + Gender + (1|ID) + (1|study),0.22942305884128525,0.23067708601206646,0.22488453455490343,0.21352140208345036,0.7699499275733241,0.2291096544971266,0.049356451157155055,0.07212982197000264,0.027241483152460666,0.04433368703867337,0.03227656897647756,0.03164793339272629
diagnosis ~ mean + sd + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.23246374880147985,0.2292686158857955,0.22828601395843398,0.21394504471883577,0.7691338176563624,0.2299099225856852,0.047661781738210486,0.06933547484701345,0.02671534180909212,0.04260889215008703,0.03174805244397033,0.03119222521272036
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var + (1|ID) + (1|study),0.13761886837908424,0.1816565695767471,0.14281256431033304,0.16790415457821495,0.8403622810220843,0.1603036182063274,0.04036104955393153,0.04961745149259966,0.036843923259852876,0.042064480952451855,0.034488994841131604,0.034328804076137344
diagnosis ~ mean + range + iqr + median + mean_abs + se + (1|ID) + (1|study),0.12605088424151834,0.1971053697568988,0.1373950045034328,0.17851635960490395,0.8384218730007914,0.1617990164810378,0.031329972831719795,0.04870272389422888,0.032038560494362225,0.04036135529952342,0.03449070271660807,0.03442616010288079
diagnosis ~ mean + range + iqr + median + mean_abs + Gender + (1|ID) + (1|study),0.22195613718979715,0.18047762055365496,0.2105321881027436,0.17223894997385597,0.798783121128274,0.20057000919658427,0.048441361410774146,0.0673426254118901,0.031093650731855396,0.04701059405903438,0.0355745699068515,0.0350098977861357
diagnosis ~ mean + range + iqr + median + coef_var + se + (1|ID) + (1|study),0.15772547613936086,0.20953566057942546,0.16850480824661376,0.1946674961839026,0.8163694316406069,0.18374180877691712,0.033026396618498,0.044907468787407166,0.03319246227095082,0.03860148089574314,0.03494193298588634,0.03494440512834246
diagnosis ~ mean + range + iqr + median + coef_var + Gender + (1|ID) + (1|study),0.22336038309868703,0.16791623278954065,0.21140701550786395,0.16077371146402952,0.8043616920558861,0.1952641838798584,0.04431485600908044,0.07264467108129895,0.02946337688723553,0.054319351616342375,0.03962641046961789,0.0388654250118381
diagnosis ~ mean + range + iqr + median + se + Gender + (1|ID) + (1|study),0.22695157514600153,0.20318753819588775,0.21772813192237872,0.19392618195934336,0.7849304433290554,0.21415939002986611,0.05531994238751471,0.07009332119109848,0.0373343034108362,0.04748724929809597,0.040518448265510126,0.03997560689015635
diagnosis ~ mean + range + iqr + mean_abs + coef_var + se + (1|ID) + (1|study),0.16225158955245564,0.20342539520605427,0.1710491738231114,0.19115672624178268,0.817161507620745,0.1830070402147191,0.03354202998172053,0.043277954819997765,0.03280235014680295,0.038101465729326094,0.03421269935072591,0.03419471066062964
diagnosis ~ mean + range + iqr + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.2248534082764877,0.16970259736591964,0.21165429986836007,0.16255538565983566,0.8027219971787963,0.1967762814400733,0.04530748634390631,0.06885178908139164,0.028450936821602362,0.049736617779941796,0.03570717351248619,0.03503921912900477
diagnosis ~ mean + range + iqr + mean_abs + se + Gender + (1|ID) + (1|study),0.22690356876519335,0.19565618081621655,0.21591509961081432,0.18790858429751509,0.788720125209295,0.21030841589291727,0.05431163842627146,0.06647176553572441,0.036536391006204476,0.0454325666963907,0.038440073331526096,0.03799232917104786
diagnosis ~ mean + range + iqr + coef_var + se + Gender + (1|ID) + (1|study),0.22230037880499876,0.23229711756511012,0.22060946721212377,0.2137879838300704,0.7727012518149455,0.22613360983990682,0.052653507027648656,0.07275792988774532,0.034504784953562996,0.045974357920933843,0.037702342016256364,0.03727831238064274
diagnosis ~ mean + range + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.16213060762145812,0.20792922405004824,0.17171531113080596,0.19407837687102808,0.8149700841642469,0.1852596893581822,0.029334420326859078,0.04174568928735646,0.028128995076280305,0.03495810137111655,0.02989646093533756,0.02988057651710921
diagnosis ~ mean + range + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.22338282004119359,0.17416938877717753,0.210827590396864,0.16742367408056946,0.8012238955908144,0.19831151108448897,0.0459579465284336,0.06546176659638835,0.02903015346522845,0.0487517819364363,0.0346010093403578,0.033977250980321436
diagnosis ~ mean + range + median + mean_abs + se + Gender + (1|ID) + (1|study),0.22534106876519336,0.20323456795031353,0.21779128193933228,0.19390426031627173,0.7857121816422465,0.21340473633206297,0.052203751404280394,0.06845164985742569,0.036749802673162496,0.04709016061552715,0.03998865657347089,0.0395174742832876
diagnosis ~ mean + range + median + coef_var + se + Gender + (1|ID) + (1|study),0.22376023281959728,0.23075935184823992,0.22170728270410833,0.21348226260669784,0.7727402076660814,0.2261620070626757,0.05183484355980869,0.07176156657267654,0.03375044664169665,0.04536962951832375,0.0372489005657742,0.036797410446257915
diagnosis ~ mean + range + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.22964355426188915,0.22009281140037357,0.22356970388799197,0.20674213925967552,0.7751318171688687,0.22390305701568028,0.0505755414887744,0.06804087013702968,0.03074432388149628,0.04351328518825776,0.03385861936357142,0.03335332004367091
diagnosis ~ mean + iqr + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.17270492979173996,0.20969117307372015,0.18026396875406428,0.1987912796423435,0.80880194856727,0.19134342750298908,0.03424725701867251,0.036304496863625954,0.03137646606493434,0.03202877029799718,0.03022234534568761,0.030292236808137387
diagnosis ~ mean + iqr + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.23656444305536276,0.16517156605148253,0.22075346910852733,0.16090900346478793,0.7991319954465773,0.2005953524644165,0.04029050986019688,0.06801595462799899,0.02359079530625923,0.04865447920272903,0.03340527492825943,0.03265150409600382
diagnosis ~ mean + iqr + median + mean_abs + se + Gender + (1|ID) + (1|study),0.22508016868868178,0.21237333500299935,0.2187716374756507,0.19955242884881022,0.7812732481541594,0.2178336799266694,0.05182271548668841,0.07123364343250518,0.03312092076235285,0.04677412313515413,0.03783558306433731,0.03731927213222983
diagnosis ~ mean + iqr + median + coef_var + se + Gender + (1|ID) + (1|study),0.21920915023712134,0.2323567691995649,0.21431228605402353,0.21235286875153903,0.7742170402816568,0.22461215742122298,0.05449942874917543,0.07167375787023052,0.03104926476048215,0.04235870698385291,0.03172639991007091,0.031187560006961657
diagnosis ~ mean + iqr + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.2312392254250913,0.22802287608088306,0.22701076883193372,0.2121880403307737,0.7703689492470128,0.2284743727114492,0.05019932976179985,0.06912067909013586,0.0312754723512677,0.04244989543522559,0.03324613093187887,0.032840000512170696
diagnosis ~ mean + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.2384895206161604,0.23702332836491743,0.235681013489773,0.22183192629285334,0.7622435755094611,0.2367030200772758,0.04716095912204687,0.06766993531678807,0.02759727305385521,0.041268744159721225,0.03185072384154533,0.03142494914395683
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var + (1|ID) + (1|study),0.17423775935652785,0.1730412295698846,0.17623487623487624,0.17085208903853985,0.8263605055367937,0.1739723417392837,0.032930260545037046,0.037876023718146086,0.03229198433403344,0.037384178006111705,0.03399402388590061,0.0338999172609937
diagnosis ~ sd + range + iqr + median + mean_abs + se + (1|ID) + (1|study),0.1320220164516056,0.20792742269905984,0.1427662229736673,0.18863521916252884,0.8300252804246673,0.17013286769685323,0.03705469721472855,0.04478009184855466,0.035717078113749,0.0367896926741778,0.033847362305577874,0.033870368553355575
diagnosis ~ sd + range + iqr + median + mean_abs + Gender + (1|ID) + (1|study),0.21891134623269207,0.18347268750221027,0.20913121737957643,0.17327867010594317,0.7988079831325489,0.20055330506199287,0.046875215619605635,0.06759098590357668,0.030105034286500035,0.049220001095550726,0.03520929255355665,0.03468866532734272
diagnosis ~ sd + range + iqr + median + coef_var + se + (1|ID) + (1|study),0.17590290534192932,0.19602236027334485,0.18219018171601611,0.18911674262333755,0.814037367192363,0.18600030688901242,0.031127972893974187,0.03892492555887058,0.0322851038815729,0.03663231593723237,0.03418401448516281,0.034171443924282785
diagnosis ~ sd + range + iqr + median + coef_var + Gender + (1|ID) + (1|study),0.20862349357722343,0.19698238510631408,0.20139726728253204,0.18302778842750975,0.7971970606582313,0.20202608913498457,0.05157240602003946,0.0712186512961984,0.03302093492738197,0.049492827801642075,0.03744432916119649,0.036864445559073464
diagnosis ~ sd + range + iqr + median + se + Gender + (1|ID) + (1|study),0.2301419489712904,0.21858667906327428,0.2223190463285207,0.205098242007893,0.7756356859827176,0.22320305252736544,0.05938643002042215,0.0740915006416122,0.03985596088425452,0.048313321191973346,0.04171545851562985,0.04125436368681385
diagnosis ~ sd + range + iqr + mean_abs + coef_var + se + (1|ID) + (1|study),0.20983765096511137,0.17790395378735493,0.20400563103796704,0.18163679839543875,0.8061291976237668,0.19366508691173642,0.03530490884935816,0.03454791546885429,0.030990011299514262,0.0341966902021745,0.03241415917728549,0.032237290991256995
diagnosis ~ sd + range + iqr + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.19815941911724352,0.1909463519578118,0.19057170788294162,0.1712418473914537,0.8054471144624724,0.1935527219301973,0.05281233631076549,0.07858791169885285,0.03288995935491787,0.05399301032020417,0.038442296012145515,0.037817569628885446
diagnosis ~ sd + range + iqr + mean_abs + se + Gender + (1|ID) + (1|study),0.20451966682754547,0.19485438913869002,0.19132195392572338,0.16630004713215157,0.8003129720168822,0.19816094693589884,0.0624702746187282,0.08711147048858275,0.03589341274979953,0.05625432726972086,0.03642343494350103,0.035936917775869236
diagnosis ~ sd + range + iqr + coef_var + se + Gender + (1|ID) + (1|study),0.20717847478023094,0.233857497483699,0.20459587733307394,0.20964890458306057,0.779482013868035,0.2192149054802402,0.055188852125145904,0.07489122611620055,0.033246750988232925,0.045222837845447075,0.034343498812293226,0.03391109413804948
diagnosis ~ sd + range + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.17267175862853784,0.1914082349153833,0.17906120829819588,0.18462922125042755,0.8179600032280394,0.18220606125001934,0.02307293919744605,0.034655289477081144,0.024794289310125613,0.03216978806404232,0.02805881899598087,0.02799076656962894
diagnosis ~ sd + range + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.2146385311712084,0.19397649762871813,0.20660026157503827,0.18297804743672288,0.7956924856000367,0.2035669088067914,0.051210070123206525,0.06871378789691439,0.03392670332230628,0.048490632198688356,0.03800856729085524,0.037481708986686
diagnosis ~ sd + range + median + mean_abs + se + Gender + (1|ID) + (1|study),0.23134850463427784,0.214182313781097,0.22313217917286468,0.20174879667314027,0.7772345907923126,0.22165891995938095,0.0541906514119428,0.06907545578423138,0.03509581110365517,0.04489846924780963,0.036492856311403164,0.03610428446520389
diagnosis ~ sd + range + median + coef_var + se + Gender + (1|ID) + (1|study),0.21938477177271215,0.2398176544157407,0.2185644191607743,0.21971720061145814,0.7703987869057736,0.22844077629769421,0.05492700537601639,0.07264813659316191,0.03552314990438323,0.04547589154046698,0.03786765792584458,0.0374169631546663
diagnosis ~ sd + range + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.21292597907391922,0.23233152543950686,0.20983612443477334,0.21003346450871854,0.777371247743287,0.22144468148074356,0.05139450338042002,0.07165872518394881,0.029031740919020235,0.0433200465170062,0.030342332234547225,0.02988140237200897
diagnosis ~ sd + iqr + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.17896916474042557,0.199089700736384,0.18427007024242312,0.19262610082792805,0.8109705672615952,0.18909084430710796,0.03541909752662025,0.03745932867178541,0.03444378968468857,0.03580833017921135,0.03457218044590804,0.03461554705666317
diagnosis ~ sd + iqr + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.23198682253346978,0.20152783965176863,0.22339181025988916,0.18871744209419808,0.7832426689073808,0.21631826462118992,0.040934745326464045,0.07184427003050517,0.0207023822321754,0.05002727884512009,0.03078711516286118,0.029965050515265
diagnosis ~ sd + iqr + median + mean_abs + se + Gender + (1|ID) + (1|study),0.2327976244281808,0.21890312052793912,0.22567084009675525,0.20326256322712785,0.77414962752194,0.2246922109970386,0.053079931428343906,0.0727246983198592,0.03306831020546952,0.046234385944184636,0.035449095724466036,0.03502511697684345
diagnosis ~ sd + iqr + median + coef_var + se + Gender + (1|ID) + (1|study),0.2207931186785125,0.23830250290058919,0.21723055786286985,0.21845637594781833,0.7704521892104491,0.22841212013368428,0.055701615414787777,0.07237332571254891,0.03325355926389792,0.044004226250047546,0.03489933151844192,0.034370386464043806
diagnosis ~ sd + iqr + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.2146682016064205,0.23383308193099195,0.21251327952373367,0.2102036658919173,0.7757493582312938,0.22301162124410578,0.053385088013802526,0.0771382827866867,0.03147977706724382,0.04740754067915025,0.03529190861505795,0.034789800343993274
diagnosis ~ sd + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.2385375269969686,0.2337688420278127,0.23539330725771404,0.21963567980944024,0.7638468154876094,0.23522204880594338,0.04676101406494035,0.06873341153850146,0.027877273455695583,0.043353614744904734,0.033507819953261415,0.03297090493856291
diagnosis ~ range + iqr + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.17301286774794436,0.20364957851285598,0.180506260484888,0.19418768631005306,0.8116687768695998,0.1883217025074318,0.031122379474450658,0.038303061413531674,0.03101459925696074,0.03469339097588077,0.032237831404819235,0.03228368708253616
diagnosis ~ range + iqr + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.23371010885145452,0.17732801425444236,0.22120128944791276,0.16984015438185382,0.7944809384470516,0.2050934944688793,0.04217249009760028,0.07030544684280318,0.0262283668793399,0.05185966892744753,0.035727590477289635,0.03507162446920697
diagnosis ~ range + iqr + median + mean_abs + se + Gender + (1|ID) + (1|study),0.22685556238438517,0.20786228833194154,0.2185442941261834,0.1972500594751978,0.7826410746418366,0.21637551585071468,0.054799935992334285,0.06856773124984461,0.037091399444136246,0.04626119935712597,0.03902207261013384,0.0385969989928553
diagnosis ~ range + iqr + median + coef_var + se + Gender + (1|ID) + (1|study),0.21788101237421592,0.23830250290058919,0.21738489036803305,0.21849305595527954,0.7719082423625975,0.22693114886235183,0.05397066878127128,0.07221926057759662,0.03518153019366948,0.04510705444098078,0.03778121899025796,0.0373296046539049
diagnosis ~ range + iqr + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.21170458819332574,0.23084800730412627,0.2084915364093522,0.2066109464330287,0.778723702251274,0.21999255936708012,0.05468095976496518,0.07793795506904791,0.03209093536980553,0.04747821812583333,0.035140565415795,0.03464191839256271
diagnosis ~ range + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.23267664249718328,0.23671868057293066,0.23054038159375134,0.22195213825620952,0.765302338464943,0.23370969230448743,0.04936268441715634,0.0668015106421512,0.031038222908329683,0.04270223596382599,0.03456818656224101,0.034094646532793926
diagnosis ~ iqr + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.2326659082764877,0.2355081768497659,0.22984801433003468,0.21955388884361454,0.7659129574368732,0.2329859719019077,0.04925094309602839,0.06740169854405793,0.029749162728851336,0.04092284122113491,0.03219970887451098,0.031765746839662885
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var + (1|ID) + (1|study),0.1544978301539594,0.17896254771820178,0.160817297570424,0.1702207453494218,0.8332698110639194,0.16714805201122862,0.03362726700423921,0.04630741783121952,0.03367856123602807,0.04232340769847449,0.03633678752263716,0.03619234269155539
diagnosis ~ mean + sd + range + iqr + median + mean_abs + se + (1|ID) + (1|study),0.13805188926319664,0.203158757990441,0.14700377190978,0.18610951743481863,0.8293946763731812,0.1708648412453557,0.03723102861725986,0.04355681027191077,0.033823954161807834,0.03548201354830552,0.03183353131835826,0.03187038475919505
diagnosis ~ mean + sd + range + iqr + median + mean_abs + Gender + (1|ID) + (1|study),0.21749949859890172,0.18044238447190725,0.2080859957395187,0.17236816563559987,0.8010290584645955,0.19830020398362963,0.04563251715612722,0.06591893195493932,0.03091739740763417,0.0469941522116741,0.0359674954637692,0.03545021776158155
diagnosis ~ mean + sd + range + iqr + median + coef_var + se + (1|ID) + (1|study),0.1653030137333458,0.20193285789262144,0.17434115165312558,0.19105741356114125,0.8163820641870164,0.1837190015815394,0.03132635349117721,0.042279365735750286,0.032478879510866726,0.038200643394011934,0.03485844184803983,0.034839391738766524
diagnosis ~ mean + sd + range + iqr + median + coef_var + Gender + (1|ID) + (1|study),0.20694761337112638,0.1831526433355687,0.19944667235985067,0.17016042187559405,0.8049498716466524,0.19447242787846358,0.04753184862315187,0.07426292268186988,0.030811934864218602,0.05308955244690332,0.0389001673786942,0.038181389808812326
diagnosis ~ mean + sd + range + iqr + median + se + Gender + (1|ID) + (1|study),0.23000299932689172,0.2170841494281518,0.22311560925831447,0.204094791828701,0.7764564256224783,0.22244210277511692,0.05772888726154421,0.07450101324724237,0.03975109060326941,0.04833593412300413,0.0422754355433394,0.0418107431410284
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var + se + (1|ID) + (1|study),0.16972648116103914,0.20203953928150195,0.17771708606354275,0.1923807150825252,0.8141169897787295,0.18600024094143044,0.031177246934864705,0.03832390785096262,0.03131150821324957,0.035035925339110555,0.0324718225954481,0.03247351873756545
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.21157227177271215,0.1910022435308931,0.20465541316435154,0.17876279239766082,0.7987127423481973,0.2005363468352473,0.049392025377442264,0.07215733947085397,0.03317360422614437,0.04981769008984645,0.039133263944386536,0.038564387938199836
diagnosis ~ mean + sd + range + iqr + mean_abs + se + Gender + (1|ID) + (1|study),0.22839659394299403,0.20658394200362076,0.21909737197263038,0.1965794599975883,0.7825097320266926,0.21640625615227901,0.05510788296179843,0.06745774993837741,0.03679250837464928,0.04342822888803893,0.03755643331258202,0.03716412593497676
diagnosis ~ mean + sd + range + iqr + coef_var + se + Gender + (1|ID) + (1|study),0.22371632743569958,0.2292668145348071,0.2209736705922086,0.2116663793722617,0.7735084290147467,0.22539286526299954,0.05150535102615934,0.0721609730078924,0.032238229905703616,0.045094679620585575,0.036023255497200646,0.03554284687893736
diagnosis ~ mean + sd + range + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.1666567210345529,0.19755193501951382,0.17553211302991276,0.18748483055052398,0.8178956719729666,0.1822346514664473,0.020650103005691808,0.03794662375260155,0.023597473032544485,0.03366987921738898,0.028320201853116934,0.028222993824891476
diagnosis ~ mean + sd + range + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.21166418353741803,0.1939991118304368,0.20423805707877324,0.18247635545872193,0.7971683523160725,0.20204019124953948,0.05070418433819805,0.06853022352511644,0.03378278320940936,0.047746129977550816,0.03762380431683967,0.0370962887896883
diagnosis ~ mean + sd + range + median + mean_abs + se + Gender + (1|ID) + (1|study),0.23872485125437035,0.21085998483883622,0.22959094850707357,0.20267226267730643,0.7752075819533967,0.22394289323447247,0.05219114899601652,0.06822014597211541,0.03428295750272553,0.04566584001841875,0.03805576008792342,0.03753171987924648
diagnosis ~ mean + sd + range + median + coef_var + se + Gender + (1|ID) + (1|study),0.22230037880499876,0.23075935184823992,0.22034498088379123,0.2133588196710004,0.7734701346733807,0.22540443130509993,0.052653507027648656,0.07176156657267654,0.03484207590171035,0.045458664480392756,0.037883633100994886,0.037456453337792094
diagnosis ~ mean + sd + range + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.2266692066280988,0.2215853487138064,0.22164871626826121,0.20778484673221514,0.7758727223290474,0.2231424932507499,0.05017552886126332,0.06746166945843417,0.031152333169762913,0.043058469273260194,0.03399488227433409,0.03350136863295634
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.168354437914236,0.20648191514005276,0.17602103795093146,0.19608493553705583,0.8125818234728556,0.18751292233170944,0.03754013483420895,0.03918786965748294,0.0356920745521692,0.035845566659925394,0.03494969841332449,0.035039695932270624
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.23344667654806833,0.1834138640751065,0.22076690387563724,0.17421603866786592,0.7915697296884125,0.20806934613244005,0.04045147124911597,0.07111103247906228,0.02038330815321054,0.04838658319889774,0.03044550757120584,0.029601500961571707
diagnosis ~ mean + sd + iqr + median + mean_abs + se + Gender + (1|ID) + (1|study),0.23282006137068734,0.21423197309386216,0.22420595582813796,0.2031482362504034,0.7764739827677253,0.22244730196610302,0.054615168291926273,0.06795100748991287,0.035312507710123335,0.04277412189896382,0.03619754640270256,0.035787135408569995
diagnosis ~ mean + sd + iqr + median + coef_var + se + Gender + (1|ID) + (1|study),0.226705510287096,0.22783392885582904,0.22240825703314632,0.21088651189998195,0.7727302804285374,0.2261446579995251,0.05161937878255166,0.07158330442819737,0.030704187063508796,0.04374592485144017,0.034212996481359614,0.03372143465559458
diagnosis ~ mean + sd + iqr + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.22828634623269206,0.22487326978167047,0.2237369844786891,0.2090909665999009,0.7734201919928188,0.22542697955923663,0.051484280041763975,0.07043208834867316,0.032480181892760876,0.04396106638482788,0.03504954359643196,0.03462759918617387
diagnosis ~ mean + sd + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.23547126759847234,0.23382669231127906,0.23300014486455164,0.21806965720424437,0.7653510200451243,0.23369533124869146,0.046446208602659494,0.07052205671753346,0.027169802000512652,0.04378918333016999,0.03335533631084956,0.03281270742610278
