model,SEN,SPE,PPV,NPV,AUC,ACC,BRIER,SEN_SE,SPE_SE,PPV_SE,NPV_SE,AUC_SE,ACC_SE,BRIER_SE
diagnosis ~ iqr + median + mean_abs + se + Gender,0.6576772629432104,0.49040665477857837,0.5686162611270198,0.5901023051635432,0.5740419588608944,0.5736396778902856,0.23960720965365648,0.05267716793161159,0.04805782474263058,0.011134818155780709,0.025293926992520404,0.014147015036591824,0.01372239401072355,0.004044112181779221
diagnosis ~ iqr + median + coef_var + se + Gender,0.6691002644815129,0.5160791902053549,0.584778511082192,0.6131732553133209,0.5925897273434338,0.5923864651277527,0.23228127742119942,0.05997955153681021,0.04780303498398802,0.011227683631216078,0.02332204703261907,0.013622216575599805,0.014081832918917066,0.004902054661860727
diagnosis ~ iqr + mean_abs + coef_var + se + Gender,0.6889766111016055,0.5279327919673162,0.5968922627998889,0.6379364967998339,0.6084547015344609,0.6082628023943938,0.2300147524928937,0.06566211188641832,0.04581651019056223,0.009849375907299554,0.030899029376571047,0.015655700532294474,0.01569007921023421,0.007196770356007443
diagnosis ~ median + mean_abs + coef_var + se + Gender,0.6901269583899637,0.5131599994732601,0.5919732615142053,0.6265122695273655,0.601643478931612,0.601580498780183,0.23207460993098358,0.054177424641371263,0.047391689047042926,0.012082483840425392,0.02391870997084739,0.012800213174604246,0.012875453047453139,0.005563054739257276
diagnosis ~ mean + sd + range + iqr + median + mean_abs,0.6457890378587086,0.5150803265886611,0.5748763333523345,0.6011546327021005,0.5804346822236849,0.5797952872616543,0.24300877767148013,0.059403084819163045,0.04153689499988135,0.02206993949314026,0.05065873575399889,0.028464298204085584,0.027709279676402968,0.00717188381612843
diagnosis ~ mean + sd + range + iqr + median + coef_var,0.6672885620825356,0.5121712855376528,0.579818963573145,0.6104306728163436,0.5897299238100941,0.5894534376903388,0.2401721321498043,0.048284583924169705,0.02022128557247679,0.013753593113940876,0.03855680415977011,0.021787010391625304,0.02110247559500655,0.007103181878566636
diagnosis ~ mean + sd + range + iqr + median + se,0.6125203385234232,0.5498362509835998,0.5817525723033186,0.589853342099878,0.5811782947535115,0.5805312186348937,0.24189176158437897,0.057618899113797604,0.047474443176630216,0.027309825856062297,0.04226017980607445,0.02962935909759195,0.02937268545137681,0.008587420996222912
diagnosis ~ mean + sd + range + iqr + median + Gender,0.6341096105172764,0.5116911820183595,0.5705876525664316,0.5808198500719408,0.572900396267818,0.5720984673820738,0.24439351598211906,0.03636389650133253,0.041269734665077676,0.012765937449750325,0.015420367952508719,0.009628367509955854,0.00969346127796066,0.002687011082283866
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var,0.6869728831793954,0.5123845033791274,0.5874131388116136,0.6267213210266077,0.5996786932792614,0.5993824988462083,0.23877131756489084,0.0512010132877513,0.026129692098146348,0.013139250817521287,0.04319033950997922,0.02245157999128531,0.021585982921825026,0.007524073851943354
diagnosis ~ mean + sd + range + iqr + mean_abs + se,0.6541896803381361,0.5272148438609668,0.5880268209428593,0.6033209280724986,0.5907022620995515,0.5902342211778712,0.23903046612822293,0.05149045025086827,0.058408755225121914,0.03318739221349308,0.04432783830047,0.03512752878969279,0.03475192153637543,0.008734711587135287
diagnosis ~ mean + sd + range + iqr + mean_abs + Gender,0.6447063696300649,0.5072316084341655,0.572374066356881,0.5860543443335205,0.5759689890321151,0.5751289682551228,0.24190379110432517,0.03993213748337075,0.044270251430207075,0.014655177168296651,0.020209236015245997,0.014156018000833851,0.014354886086883342,0.003472807186561192
diagnosis ~ mean + sd + range + iqr + coef_var + se,0.677613318665922,0.5152430693331299,0.5845342986927786,0.6224157234671254,0.596428193999526,0.5962466011295113,0.23386381497784292,0.05815686153642222,0.027693227829214226,0.013103081296434624,0.041677445343283874,0.022846473688435037,0.022118299539116683,0.008793965420574397
diagnosis ~ mean + sd + range + iqr + coef_var + Gender,0.6470910110586685,0.4993829813824785,0.5669422754997511,0.5863304030449324,0.5732369962205736,0.5728501282234354,0.2406406810478773,0.04073784035877241,0.02642004980032487,0.012717180584897174,0.02039195114300301,0.012916587171635298,0.013030691634834486,0.0038628675930026733
diagnosis ~ mean + sd + range + iqr + se + Gender,0.643111893960427,0.5394110128884799,0.589653296446568,0.6011360167821949,0.5912614534244536,0.5902656578083159,0.23914114474949685,0.04568456880900973,0.05049926731751924,0.016083652402797598,0.018959436916679322,0.012478271623943675,0.012804226963931018,0.0040752586346033265
diagnosis ~ mean + sd + range + median + mean_abs + coef_var,0.679531162734014,0.5032313130954241,0.580057637754206,0.6175650220685465,0.5913812379147191,0.5910570937699746,0.23836599855438595,0.052183000300210405,0.02578380414757263,0.012816838646980397,0.04325686175246178,0.022094085319645355,0.021204528834190023,0.0069126520372554045
diagnosis ~ mean + sd + range + median + mean_abs + se,0.6542484209396398,0.5362587231974502,0.5920492464309336,0.6090576442942266,0.595253572068545,0.5947347062611293,0.23834646418894528,0.05337746554664222,0.055601570420197616,0.03238780294347579,0.045219656049259545,0.03473417662487096,0.03435481620448262,0.008806178848838074
diagnosis ~ mean + sd + range + median + mean_abs + Gender,0.6461330524814612,0.5103097694262453,0.574227389192095,0.5892506594948945,0.5782214109538533,0.5774132615699504,0.24092285986086054,0.04124426809765424,0.04282968255337601,0.013971627370627258,0.02108818384526105,0.013722253688876576,0.013806967538835459,0.002993643408634954
diagnosis ~ mean + sd + range + median + coef_var + se,0.6746604394735228,0.5108233076762978,0.5815248111852572,0.6184479012697931,0.5927418735749104,0.5924671684812144,0.23379166847939584,0.05819184572728464,0.029458915662818164,0.011071674616132574,0.040263131482746094,0.020880822136741344,0.0201216458219352,0.008299324734967693
diagnosis ~ mean + sd + range + median + coef_var + Gender,0.6470910110586686,0.502564221061462,0.5690597659856026,0.5873126656585618,0.5748276160600653,0.5744026409834196,0.24029405809013002,0.03910942761284411,0.029215582025036102,0.01093840068754091,0.017068869904537303,0.009487250122487195,0.009698389092123666,0.0026981083601214408
diagnosis ~ mean + sd + range + median + se + Gender,0.6401707174898388,0.5438986171504682,0.5902913459867906,0.6014207572513279,0.5920346673201535,0.5910119264650323,0.23838116020425362,0.04488021832148449,0.047035717028071196,0.014703687591728123,0.01945370347008128,0.011907508372908677,0.012234011129181814,0.0037113684843297816
diagnosis ~ mean + sd + range + mean_abs + coef_var + se,0.683878153883528,0.5212936830720464,0.5893412336520051,0.6339962943358185,0.6025859184777872,0.6023163031073453,0.2330802706334846,0.06467657788791761,0.030062446201636006,0.014186873895860992,0.04922915572558256,0.025148846044567564,0.02430902871639208,0.008900574791737354
diagnosis ~ mean + sd + range + mean_abs + coef_var + Gender,0.6504064678118654,0.5148480185677462,0.5775277184911674,0.5963860528959798,0.5826272431898059,0.5819880783064691,0.23863326569750523,0.04358094425809825,0.037795496252460425,0.007180988100668547,0.017661496785130393,0.003434671814837606,0.0031942896053479912,0.00411456773145797
diagnosis ~ mean + sd + range + mean_abs + se + Gender,0.658081581893226,0.5469071341864035,0.599665312193913,0.6151840628041384,0.6024943580398147,0.6015608774349059,0.2365619199306764,0.049127242569094814,0.053837206394983246,0.01963023792459056,0.0266620626464463,0.018850322025244146,0.01891536796184962,0.005001591157647377
diagnosis ~ mean + sd + range + coef_var + se + Gender,0.6662320635611141,0.5271616356797028,0.5886540535560386,0.6158120204214459,0.5966968496204084,0.5962086512055276,0.23340813424128135,0.05496465548867946,0.04048237150830897,0.011300530076757713,0.021741924398325306,0.011823753554535178,0.012454382169890619,0.004729771308810941
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var,0.7443566045319395,0.41962918506632824,0.5655260736292834,0.6252477275495179,0.5819928947991339,0.5827030936282261,0.23879948981909738,0.04112896649856628,0.027753762938378616,0.004302788378517509,0.028992309702107862,0.011045920057620664,0.009805115774267811,0.003937281632657544
diagnosis ~ mean + sd + iqr + median + mean_abs + se,0.6585907108233228,0.5075921063888661,0.5789080168923337,0.5973715670875008,0.5830914086060944,0.5827577525358882,0.23826262180708366,0.05065894263272163,0.055447887308946266,0.028204185278933983,0.043973657002341356,0.0324277943907585,0.03184772330918375,0.008162245074805863
diagnosis ~ mean + sd + iqr + median + mean_abs + Gender,0.6737028541727871,0.4751567941451703,0.5686845784493934,0.5873366481060512,0.5744298241589787,0.5745080426761544,0.24271142975181004,0.02480307835800863,0.04360008885378654,0.015423495348127174,0.010753775855540102,0.01167487127612702,0.01200380187908925,0.002552368938767359
diagnosis ~ mean + sd + iqr + median + coef_var + se,0.6774484313510267,0.5033424378167427,0.5774475090339163,0.6194048462818967,0.5903954345838848,0.5902334346559742,0.23336223829993386,0.06629971523319084,0.03105703843101173,0.01419400330194867,0.04268040401393348,0.023844349194749297,0.02327080033327351,0.007988788379033168
diagnosis ~ mean + sd + iqr + median + coef_var + Gender,0.6619933932082245,0.4598119132823837,0.5547300365664096,0.5810345641130168,0.5609026532453041,0.5615963110707098,0.24226070217445775,0.06195948138648447,0.04995235490666926,0.012878780576932088,0.02274829614576443,0.013224705576861182,0.014703619326377329,0.0019248720175144827
diagnosis ~ mean + sd + iqr + median + se + Gender,0.6487706189852045,0.5243960111546279,0.586486920366951,0.5961095612317089,0.5865833150699162,0.5857823898930443,0.23867540087392727,0.04474128638543827,0.06095620315585068,0.02026583593653688,0.014078717010493397,0.013069825177300109,0.013334196556025565,0.0030016557515821474
diagnosis ~ mean + sd + iqr + mean_abs + coef_var + se,0.6836065195863209,0.5062298502327801,0.5827692743139454,0.6255162442297226,0.5949181849095505,0.5948196292900211,0.2325877169493177,0.06606390186776162,0.03930104647182349,0.012120622519861549,0.045533735066396366,0.02318061205861385,0.022234325330849552,0.00828302501198858
diagnosis ~ mean + sd + iqr + mean_abs + coef_var + Gender,0.692204030094558,0.4627735455001797,0.5683525043459561,0.6020619355657713,0.5774887877973688,0.5782532902315455,0.2400536631797409,0.04630739352017973,0.04349919892816023,0.01290165139550377,0.017269989735342668,0.009769996278244614,0.011262960484238686,0.002213523578899248
diagnosis ~ mean + sd + iqr + mean_abs + se + Gender,0.6669133132988116,0.518061562474455,0.5887622776476253,0.6083466831410314,0.5924874378866333,0.5918314347606368,0.2369348367410259,0.0479525244870954,0.05683717852752018,0.017032264382007323,0.021860133242851465,0.013389631704396707,0.01315135575052055,0.0041066771416488354
diagnosis ~ mean + sd + iqr + coef_var + se + Gender,0.6571068611847352,0.5179460192669189,0.5806634239017501,0.6060057667010436,0.587526440225827,0.5871314533927684,0.23379406899941876,0.0610532564259932,0.045748223036128334,0.009670234533565377,0.020823841666464258,0.010844666302824293,0.011580476369428879,0.004257251443963079
diagnosis ~ mean + sd + median + mean_abs + coef_var + se,0.6806204692307195,0.4999324389853433,0.5779724738191996,0.6207239212400503,0.5902764541080314,0.5902513016016069,0.2328717542701073,0.06892906488093195,0.04018772178680147,0.014725616471513128,0.048816316189548424,0.026441603998495003,0.025449680658222857,0.00846518950111446
diagnosis ~ mean + sd + median + mean_abs + coef_var + Gender,0.7161194248636835,0.43656234401232175,0.5647729625724955,0.6078892390055429,0.5763408844380026,0.5774278718688136,0.24065324928677762,0.04506443624660336,0.042454834304025704,0.008879922430898286,0.012420758978612133,0.003888791017936451,0.0058296307391012565,0.0022035574059878988
diagnosis ~ mean + sd + median + mean_abs + se + Gender,0.6727287236446634,0.5165382199886022,0.5898958228957385,0.6119992872456497,0.5946334718166327,0.5940502944966859,0.23673295641319997,0.05118622622745486,0.05799886671616123,0.018146280795299743,0.02544896533181603,0.017039052720480966,0.016805301107857412,0.004269041863443971
diagnosis ~ mean + sd + median + coef_var + se + Gender,0.6659967329229041,0.5133038756542735,0.5814612435333428,0.6110844656612211,0.5896503042885888,0.5893504401748946,0.23388039686128173,0.06294258817748377,0.04628670019961769,0.00975979862435844,0.022856841675629423,0.012024571635310186,0.012689233855294755,0.004149465449589907
diagnosis ~ mean + sd + mean_abs + coef_var + se + Gender,0.6826081613974826,0.5056684664440612,0.5843590302511305,0.6202323176844766,0.5941383139207719,0.5939702971702785,0.2334762710887875,0.06145855543143946,0.04674263606888837,0.0074458482260091365,0.022419277730915625,0.00898743675929202,0.009518268063748787,0.0051494830400948145
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var,0.7196686384407778,0.4517192507936918,0.5712827471006486,0.6188469963374448,0.5856939446172348,0.5858570512842147,0.24074056039794187,0.03781912995731279,0.026446131190336196,0.010020417211562648,0.031201646091263125,0.01573300997511853,0.014926648760184253,0.004409209712032249
diagnosis ~ mean + range + iqr + median + mean_abs + se,0.6484983844190769,0.5390684456229283,0.5897602399403985,0.6090618505090613,0.5937834150210026,0.5933450297188899,0.23914429094188705,0.0560112433090992,0.04791818734605583,0.02923022076376925,0.050761511040836635,0.0344732736119932,0.033830664437864505,0.009213863520301582
diagnosis ~ mean + range + iqr + median + mean_abs + Gender,0.6623727329003057,0.5031651807384478,0.5800272161416539,0.5915043243169305,0.5827689568193768,0.5820475407196255,0.24159650676877026,0.030022233797310137,0.05653354670939677,0.02112732111536546,0.014160533667850396,0.016632055547445037,0.01704800529455825,0.0021214262190254515
diagnosis ~ mean + range + iqr + median + coef_var + se,0.6822935851732164,0.5003673555115666,0.5788004258274345,0.6208448541446543,0.5913304703423915,0.5910342206270148,0.23347517447778698,0.06033360316463988,0.02799738169390327,0.010299545869320562,0.0432627162442062,0.02148965507991714,0.020637225135020882,0.008344188866373125
diagnosis ~ mean + range + iqr + median + coef_var + Gender,0.6677320901948947,0.5071555748583082,0.5818523490814118,0.5977735006793038,0.5874438325266015,0.5873618781235151,0.2432198152608851,0.01518536732643142,0.04044030274199883,0.01884137856199965,0.013164592699857895,0.015396080080976978,0.01572759755989243,0.0017372053073906979
diagnosis ~ mean + range + iqr + median + se + Gender,0.6446166218600387,0.555847106628632,0.598217695642972,0.6092736114561366,0.6002318642443354,0.5992916512029285,0.23965833795431443,0.042101051161021294,0.04417269131618536,0.014962058362641723,0.02073454555424975,0.013096078996669012,0.013336562766942435,0.0046772445735262765
diagnosis ~ mean + range + iqr + mean_abs + coef_var + se,0.6838377492276203,0.503375872547502,0.5814621750333323,0.6239985448329656,0.5936068108875612,0.5933441820984978,0.23261817175725907,0.06243961673254268,0.03479784246121503,0.011684840645295316,0.04586907631761911,0.022693136711112356,0.021736292829735156,0.008420626151875589
diagnosis ~ mean + range + iqr + mean_abs + coef_var + Gender,0.6753424307198869,0.5060679895291401,0.5855967809856386,0.6024583770254003,0.5907052101245135,0.590401145175882,0.24090920500867186,0.02299013683271534,0.05105510688081182,0.02108043708071279,0.009843528762377133,0.015529965395146747,0.016031822894238112,0.0019849674597214872
diagnosis ~ mean + range + iqr + mean_abs + se + Gender,0.6582695064195482,0.5498091147697447,0.5997665356251893,0.6188127744338988,0.6040393105946464,0.6031161192610038,0.2376471090434911,0.0491166207845995,0.04629097336112842,0.01472677445906205,0.026871722960273934,0.014740173449279368,0.01463637790554319,0.005469606668883283
diagnosis ~ mean + range + iqr + coef_var + se + Gender,0.6767252081873856,0.521134464349856,0.5918144146702434,0.6171584245766826,0.5989298362686207,0.5985557809281843,0.23387112442098762,0.04452577099785647,0.045297344835146636,0.01347657164160469,0.016226057515096624,0.008735792075226071,0.009378203876593801,0.004666328359259954
diagnosis ~ mean + range + median + mean_abs + coef_var + se,0.6898079129365923,0.5017892757252177,0.583729362723928,0.6268984783448267,0.595798594330905,0.5955946200583295,0.23305057921937244,0.061958232815187905,0.039949876866156184,0.013152158274371642,0.04660872621153232,0.02373347560435507,0.022683021869385808,0.00882825662251356
diagnosis ~ mean + range + median + mean_abs + coef_var + Gender,0.6830624186862605,0.4921957938495831,0.5810686393065414,0.6014909456477978,0.5876291062679219,0.5873679200858064,0.24223244384234946,0.022361808959604254,0.04919036484935821,0.019433583862936022,0.013274180298318776,0.01572157853505034,0.016094577348991734,0.001694168157919966
diagnosis ~ mean + range + median + mean_abs + se + Gender,0.6596042775062387,0.5438515873960423,0.5971791221634212,0.6170553525136941,0.6017279324511405,0.6008488501205037,0.23692977881550267,0.04991806268917858,0.04696499246251361,0.013800457905064064,0.025271305291497202,0.013294739281060824,0.013201712440999977,0.005059399553607538
diagnosis ~ mean + range + median + coef_var + se + Gender,0.6826994728932679,0.5195840767529568,0.5926353735293707,0.6219205806443586,0.6011417748231124,0.6007659966819056,0.23376697274559713,0.04760847394326772,0.04493290300049786,0.012836259210342905,0.018451772788812642,0.009973139685962133,0.010681841950715169,0.004880730419229085
diagnosis ~ mean + range + mean_abs + coef_var + se + Gender,0.6888799980710686,0.5209825545575381,0.5955173241596149,0.629247687796075,0.6049312763143033,0.6045969586371723,0.2332249206356283,0.052233601137351815,0.04576869103347109,0.011521343526063122,0.023159168536295214,0.010488926217385857,0.010661493560244553,0.005609949219804292
diagnosis ~ mean + iqr + median + mean_abs + coef_var + se,0.6807531538835281,0.5046442265541331,0.5812991253942439,0.6215957064168343,0.5926986902188306,0.5925582091181532,0.23152284659621952,0.062305621227020005,0.037599037616439644,0.012717328723366943,0.04562815593831566,0.023220493944778056,0.02221760932354479,0.00859162652561315
diagnosis ~ mean + iqr + median + mean_abs + coef_var + Gender,0.7031592657712336,0.47039354591262694,0.5766819200739541,0.6080614832985178,0.5867764058419302,0.5873477100613782,0.24112903913390216,0.02352745082235596,0.04145949927185411,0.017679742385096738,0.013473048179819211,0.014464499963576846,0.015389242904903533,0.0024757060425033522
diagnosis ~ mean + iqr + median + mean_abs + se + Gender,0.6532098901316193,0.49195704237547755,0.5680816027577323,0.5873545415434899,0.5725834662535485,0.5721473335705118,0.24032831950318836,0.05214683556970242,0.049300772063626694,0.010812189737651627,0.02386393417762445,0.012931720203454879,0.012439833735414414,0.003951630512516815
diagnosis ~ mean + iqr + median + coef_var + se + Gender,0.6646073222316202,0.5192287965045674,0.5851397871565199,0.6101688188392476,0.5919180593680939,0.591691593882842,0.2333585440658401,0.05508112850600256,0.04527004311266663,0.009665621354563664,0.019544312065802528,0.009830765983154383,0.010353512364004436,0.004395153369087169
diagnosis ~ mean + iqr + mean_abs + coef_var + se + Gender,0.6828036876487052,0.5145504436665369,0.5910225318194638,0.6223472837846065,0.5986770656576211,0.5986130932562042,0.23216665915459767,0.05574879987792985,0.050349665845653355,0.010411385241414281,0.021820986783872887,0.0077466631263553645,0.007456030653490433,0.004942841963990483
diagnosis ~ mean + median + mean_abs + coef_var + se + Gender,0.6901708637738615,0.5099281273378741,0.590033105835416,0.6259212103998587,0.6000494955558677,0.600048323090704,0.2328305032402518,0.056669943009092616,0.047108186676381225,0.01149152754328398,0.027427415016973787,0.014600190132280377,0.014404877366869006,0.005428636046713596
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var,0.6870167885632932,0.5123248517446726,0.5872204278925688,0.6267038993027637,0.5996708201539829,0.5993912698746131,0.23878986781424055,0.050876308667783435,0.02358870417081519,0.012441201140387985,0.043700838815433754,0.022577912702159815,0.021666344156866694,0.007501565938672434
diagnosis ~ sd + range + iqr + median + mean_abs + se,0.6512409021426473,0.5195994192941338,0.58082946500213,0.600740253709998,0.5854201607183905,0.5849051978293625,0.23927162060857732,0.05579215387018219,0.05161688623431195,0.029515332316238756,0.045955073709488675,0.03382502153137555,0.033386232277979294,0.00894899868305281
diagnosis ~ sd + range + iqr + median + mean_abs + Gender,0.6489425128003564,0.4980522012467668,0.5683386248351411,0.5862946028739312,0.5734973570235616,0.5728648141680545,0.24173130326228306,0.04087332964427525,0.036495841253616,0.00906657755476464,0.017647930092321407,0.008012056550640143,0.008101439176776326,0.003924012197472972
diagnosis ~ sd + range + iqr + median + coef_var + se,0.6775801475027199,0.5108233076762978,0.5825155970818171,0.6208961310228753,0.5942017275895088,0.593953729779938,0.23426611767696234,0.05935930465216016,0.031024241914808785,0.012132985081074478,0.039893414400778565,0.021184063073617174,0.020520687558125222,0.008744537044656933
diagnosis ~ sd + range + iqr + median + coef_var + Gender,0.6456857966486633,0.49791125691977595,0.5656744939141004,0.5851782581047755,0.5717985267842196,0.5712523870600138,0.24071721335315302,0.04478399762725678,0.031001526490772587,0.012758977099530324,0.02112451282836301,0.013375634682202441,0.013580136706219523,0.00413377467759069
diagnosis ~ sd + range + iqr + median + se + Gender,0.6208091695667894,0.5363410428671014,0.5781157590624632,0.5863979309321549,0.5785751062169454,0.5773487929594672,0.24330193722144453,0.050918230205650325,0.04849265325030486,0.012163419843624502,0.01994786593492101,0.011157687495428907,0.01158332270432874,0.004470616204759649
diagnosis ~ sd + range + iqr + mean_abs + coef_var + se,0.693920309912286,0.51663335616701,0.5939153843464275,0.6293661960747043,0.6052768330396481,0.6054778030331155,0.23163466029993693,0.04267943511155839,0.03441149337348925,0.012984181207524662,0.035673523246539156,0.019689760984403573,0.018660162389997445,0.008425789476152122
diagnosis ~ sd + range + iqr + mean_abs + coef_var + Gender,0.6425607966486633,0.4989418325959389,0.5637464807828371,0.585506900241693,0.5707513146223011,0.5704610218950239,0.24003283470628498,0.05085666684829417,0.02599799421961408,0.011197679859612538,0.027187698392963717,0.01633788913479963,0.01620691767927439,0.005315533908674527
diagnosis ~ sd + range + iqr + mean_abs + se + Gender,0.6658347410228017,0.45639041065087904,0.5504106221836569,0.5930257345463419,0.5611125758368404,0.5605384643345197,0.24560622533299867,0.07588160321839846,0.039920490547572164,0.017959171473050366,0.05398443706912533,0.029390637322679557,0.028911172438601907,0.0079628377516425
diagnosis ~ sd + range + iqr + coef_var + se + Gender,0.6663132411051244,0.5280865031106226,0.5891511007854432,0.6162303198645656,0.5971998721078734,0.5969640157794719,0.23425090194739004,0.053692199232907245,0.037965816645554464,0.007388447791432114,0.023295193100021157,0.011100897838453905,0.011166908503321847,0.005504464606229666
diagnosis ~ sd + range + median + mean_abs + coef_var + se,0.6868856726805205,0.5169570154587386,0.5893935224543897,0.6333465419721261,0.6019213440696296,0.6016641901409995,0.23354920487218606,0.06234845820402114,0.03369029891249085,0.010155703663604642,0.04743027788206393,0.022061231936412976,0.021009364497395478,0.008962733017656124
diagnosis ~ sd + range + median + mean_abs + coef_var + Gender,0.6531862576955484,0.5041796767688914,0.5731675504558041,0.5924148815275193,0.5786829672322199,0.578125604075002,0.2387894682979502,0.04302594963634255,0.03882061592978713,0.009073532078203153,0.015690926729281254,0.006420101686557522,0.006911408494030193,0.004122706631714053
diagnosis ~ sd + range + median + mean_abs + se + Gender,0.6610079231462082,0.5345799220507805,0.5924285257380902,0.6144112582098477,0.5977939225984944,0.5969611645163682,0.23718552464276443,0.05560081958025213,0.049431067787533665,0.01760430592978417,0.032233751038588956,0.020723986753304693,0.020719540705359377,0.0051688896800091855
diagnosis ~ sd + range + median + coef_var + se + Gender,0.6617539565288274,0.5240120293804902,0.5849559610426728,0.6118118008841766,0.5928829929546587,0.5924062183681938,0.23388929615600218,0.05774720756159407,0.04096030419751539,0.011254615051077924,0.02323616873645884,0.013145149157496417,0.013728269408647423,0.0049446405477416985
diagnosis ~ sd + range + mean_abs + coef_var + se + Gender,0.6753578662064135,0.5323661486478148,0.592935322120761,0.6271969972781332,0.6038620074271142,0.6037228059811663,0.23347987499889697,0.05954647961312132,0.03365243952384896,0.00988073477680788,0.03004494322260297,0.016868080121470078,0.016808497932178833,0.006353384571980122
diagnosis ~ sd + iqr + median + mean_abs + coef_var + se,0.6895991202377992,0.5033622775238356,0.5846380920141151,0.6277240085340904,0.5964806988808175,0.5963435518335775,0.2330699149616282,0.062418600178836874,0.041376278429095636,0.010134648077160798,0.04275276976777045,0.0201458617378206,0.019100856613181866,0.008135638822866335
diagnosis ~ sd + iqr + median + mean_abs + coef_var + Gender,0.696990075083049,0.4537044224036383,0.5656711073883558,0.5998376574102594,0.5753472487433436,0.5760033701541959,0.23968595289186825,0.04223441481519259,0.04042120303772232,0.01150119444138862,0.014479738979020529,0.008224374335284746,0.009537886974407677,0.002458535569185881
diagnosis ~ sd + iqr + median + mean_abs + se + Gender,0.680111703488541,0.5269427114895797,0.5963737575187581,0.6241376870123586,0.6035272074890604,0.6029511989057046,0.23722089512677022,0.05449549818614593,0.05303884651170362,0.019192347115411255,0.03135914843646782,0.021028954707257443,0.021131801962863815,0.004611126599159734
diagnosis ~ sd + iqr + median + coef_var + se + Gender,0.6556801783333387,0.521013359729958,0.5815769316463775,0.6066226628730899,0.5883467690316484,0.5878833120768759,0.23374103016164513,0.06140862388325381,0.04540376188335566,0.010022064201026108,0.022272765524669613,0.011772700486268974,0.012412899236635485,0.004440779788795568
diagnosis ~ sd + iqr + mean_abs + coef_var + se + Gender,0.6767115735076205,0.5355564075048506,0.5963929984166793,0.6308066472863831,0.6061339905062355,0.6060386115721946,0.23249199973011367,0.0646032795552274,0.043375981128520036,0.006305006782734711,0.027038945447767197,0.01294328180973534,0.012989438014049108,0.005348050846362258
diagnosis ~ sd + median + mean_abs + coef_var + se + Gender,0.6765451174226894,0.5117931550484497,0.5853819693846531,0.6179593847886531,0.5941691362355696,0.5939843992848334,0.23338239189854462,0.06140304930767618,0.04738182873373336,0.008246454730545652,0.02175748240183374,0.00958347504403616,0.010093580659119371,0.005070759254852767
diagnosis ~ range + iqr + median + mean_abs + coef_var + se,0.6912570327304952,0.5035141873161535,0.5854929838098476,0.6284264061278283,0.5973856100233244,0.5971212057204174,0.23297919488804597,0.05828875520596375,0.038185655370722,0.00891063437607362,0.041528053831826735,0.018328461804162883,0.01724050686211087,0.008531759343654249
diagnosis ~ range + iqr + median + mean_abs + coef_var + Gender,0.6930827380414325,0.4758755580357605,0.5767669816628744,0.602780343358311,0.5844791480385965,0.5843061610287109,0.24103346749162724,0.028214779718069113,0.048813197044323756,0.018510503966146275,0.005731723528346451,0.011768531308624517,0.012627676030516377,0.0029417153033730304
diagnosis ~ range + iqr + median + mean_abs + se + Gender,0.6521180514080392,0.5421348667758078,0.5926688241524121,0.61135802654443006,0.5971264590919235,0.5962234079468155,0.23794878609580478,0.05394632184757014,0.04642186702853669,0.016649720364439912,0.031048575644374233,0.019822274438581915,0.019816074240676218,0.005564396281799594
diagnosis ~ range + iqr + median + coef_var + se + Gender,0.6737432588286947,0.5226596081866971,0.590390601071438,0.6177798646631018,0.598201433507696,0.5977355617564386,0.2338277153624343,0.05096524276610188,0.04401185033515319,0.011450711817853523,0.018066707568611978,0.0088115549986746,0.009659404471628365,0.004993750544565095
diagnosis ~ range + iqr + mean_abs + coef_var + se + Gender,0.6795899083797945,0.5341443346766028,0.5979607962836152,0.6302960131319472,0.6068671215281987,0.6067737661217107,0.23342811981364814,0.06050458816909369,0.04579019829598782,0.00863700570477186,0.02439173817614814,0.01183675633849545,0.011859352075947108,0.005871385069220615
diagnosis ~ range + median + mean_abs + coef_var + se + Gender,0.6887773520856671,0.5177651056531695,0.593868893326355,0.62718892872103,0.6032712288694183,0.6031129993584852,0.23315594569807294,0.051514932917866275,0.045306537881013485,0.011897668560344347,0.024372144634985497,0.012174319372643414,0.012093486422282036,0.005729372761510345
diagnosis ~ iqr + median + mean_abs + coef_var + se + Gender,0.6841236235177898,0.5161866998015864,0.5920918894953707,0.6231334283000949,0.6001551616596881,0.6000652813174496,0.23150758787433648,0.05469985135784636,0.05031378632762781,0.012592957726873615,0.021135341050063868,0.011004046569089957,0.011331082469493265,0.005378916133588077
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var,0.6824799409295028,0.5062968522074749,0.5827924488360682,0.6202994469559048,0.5943883965684889,0.59406484854614094,0.23900055170845869,0.050569253624876444,0.02584049911859571,0.01270833415236872,0.041537460294857345,0.021645337120274322,0.020814192597658154,0.007440485606421402
diagnosis ~ mean + sd + range + iqr + median + mean_abs + se,0.6541896803381361,0.5240896531144613,0.5863410777879823,0.6018653488258746,0.5891396667262987,0.5887132866416694,0.23917751367551693,0.05149045025086827,0.05824213683990824,0.033503875187462485,0.04497794077689517,0.03564332310925486,0.03524546354123292,0.008848058969422291
